ds,yhat,sku_id,qty_total,revenue,price,forecasted_revenue,abs_error,pct_error,weighted_error
2024-02-05,-0.0117310282457658,36932256672,0,0.0,0.0,-0.0,0.0117310282457658,,0.0
2024-02-12,-0.012611997133338953,36932256672,0,0.0,0.0,-0.0,0.012611997133338953,,0.0
2024-02-19,-0.0019934405353391315,36932256672,0,0.0,0.0,-0.0,0.0019934405353391315,,0.0
2024-02-26,0.005271430537191795,36932256672,0,0.0,0.0,0.0,0.005271430537191795,,0.0
2024-02-05,-0.028546950262114207,36934182989,0,0.0,0.0,-0.0,0.028546950262114207,,0.0
2024-02-12,-0.03186355579298362,36934182989,0,0.0,0.0,-0.0,0.03186355579298362,,0.0
2024-02-19,-0.0076113499469890045,36934182989,0,0.0,0.0,-0.0,0.0076113499469890045,,0.0
2024-02-26,0.009089775825750726,36934182989,0,0.0,0.0,0.0,0.009089775825750726,,0.0
2024-02-05,-0.10196770272009145,38854719931,0,0.0,0.0,-0.0,0.10196770272009145,,0.0
2024-02-12,-0.09901029703447387,38854719931,0,0.0,0.0,-0.0,0.09901029703447387,,0.0
2024-02-19,0.11837918268190682,38854719931,0,0.0,0.0,0.0,0.11837918268190682,,0.0
2024-02-26,0.39214628823276587,38854719931,0,0.0,0.0,0.0,0.39214628823276587,,0.0
2024-02-05,0.19096171523622252,39231034278,0,0.0,0.0,0.0,0.19096171523622252,,0.0
2024-02-12,0.13461026071872328,39231034278,0,0.0,0.0,0.0,0.13461026071872328,,0.0
2024-02-19,0.2630783276079781,39231034278,0,0.0,0.0,0.0,0.2630783276079781,,0.0
2024-02-26,0.4404795216631876,39231034278,1,0.0,0.0,0.0,0.5595204783368124,0.5595204783368124,0.0
2024-02-05,0.5506409815050974,39233855712,1,0.0,0.0,0.0,0.44935901849490256,0.44935901849490256,0.0
2024-02-12,0.6222344724005251,39233855712,0,,0.0,0.0,0.6222344724005251,,
2024-02-19,0.5967508241580023,39233855712,2,,0.0,0.0,1.4032491758419976,0.7016245879209988,
2024-02-26,0.5155222611888091,39233855712,1,,0.0,0.0,0.48447773881119094,0.48447773881119094,
2024-02-05,1.0318970542126347,40790539263,1,1905.0,1905.0,1965.7638882750691,0.03189705421263467,0.03189705421263467,60.76388827506904
2024-02-12,0.5790911927269186,40790539263,1,3810.0,3810.0,2206.3374442895597,0.42090880727308144,0.42090880727308144,1603.6625557104403
2024-02-19,0.21025156201986378,40790539263,0,0.0,0.0,0.0,0.21025156201986378,,0.0
2024-02-26,0.23359617480890754,40790539263,0,0.0,0.0,0.0,0.23359617480890754,,0.0
2024-02-05,1.265723637275424,41273568359,1,,0.0,0.0,0.2657236372754239,0.2657236372754239,
2024-02-12,1.6975090852582313,41273568359,4,,0.0,0.0,2.3024909147417687,0.5756227286854422,
2024-02-19,1.7379249786281572,41273568359,1,0.0,0.0,0.0,0.7379249786281572,0.7379249786281572,0.0
2024-02-26,1.3134786665117182,41273568359,3,,0.0,0.0,1.6865213334882818,0.5621737778294272,
2024-02-05,-0.111381707833062,3238598023,0,0.0,0.0,-0.0,0.111381707833062,,0.0
2024-02-12,-0.028685156327456357,3238598023,0,0.0,0.0,-0.0,0.028685156327456357,,0.0
2024-02-19,0.19472715262328,3238598023,0,0.0,0.0,0.0,0.19472715262328,,0.0
2024-02-26,0.5126983306441734,3238598023,1,,0.0,0.0,0.48730166935582664,0.48730166935582664,
2024-02-05,0.9125537798345322,36952764350,0,0.0,0.0,0.0,0.9125537798345322,,0.0
2024-02-12,1.1009073104486873,36952764350,3,0.0,0.0,0.0,1.8990926895513127,0.6330308965171042,0.0
2024-02-19,0.9835016830139816,36952764350,2,,0.0,0.0,1.0164983169860184,0.5082491584930092,
2024-02-26,0.6627273207159243,36952764350,2,,0.0,0.0,1.3372726792840757,0.6686363396420378,
2024-02-05,0.18753932128353834,36952921551,0,0.0,0.0,0.0,0.18753932128353834,,0.0
2024-02-12,0.07386728903898725,36952921551,0,0.0,0.0,0.0,0.07386728903898725,,0.0
2024-02-19,0.22618868356569294,36952921551,0,0.0,0.0,0.0,0.22618868356569294,,0.0
2024-02-26,0.45230948433909735,36952921551,2,0.0,0.0,0.0,1.5476905156609027,0.7738452578304513,0.0
2024-02-05,0.5578108946794023,36952968358,1,,0.0,0.0,0.44218910532059774,0.44218910532059774,
2024-02-12,0.48970612775259886,36952968358,1,,0.0,0.0,0.5102938722474011,0.5102938722474011,
2024-02-19,0.35694877444193274,36952968358,0,0.0,0.0,0.0,0.35694877444193274,,0.0
2024-02-26,0.28845427816621183,36952968358,2,,0.0,0.0,1.7115457218337882,0.8557728609168941,
2024-02-05,0.5922814405718165,42834137936,0,0.0,0.0,0.0,0.5922814405718165,,0.0
2024-02-12,0.5958991713872548,42834137936,0,0.0,0.0,0.0,0.5958991713872548,,0.0
2024-02-19,0.40899271115270475,42834137936,0,0.0,0.0,0.0,0.40899271115270475,,0.0
2024-02-26,0.41810043936246366,42834137936,0,0.0,0.0,0.0,0.41810043936246366,,0.0
2024-02-05,0.05669843228169143,42931108441,0,0.0,0.0,0.0,0.05669843228169143,,0.0
2024-02-12,0.03264468264753612,42931108441,0,0.0,0.0,0.0,0.03264468264753612,,0.0
2024-02-19,-0.01129893852786601,42931108441,0,0.0,0.0,-0.0,0.01129893852786601,,0.0
2024-02-26,-0.011128961214125016,42931108441,0,0.0,0.0,-0.0,0.011128961214125016,,0.0
2024-02-05,0.040787566507726254,32527221461,0,0.0,0.0,0.0,0.040787566507726254,,0.0
2024-02-12,-0.025162977165955572,32527221461,0,0.0,0.0,-0.0,0.025162977165955572,,0.0
2024-02-19,-0.04104692255184458,32527221461,0,0.0,0.0,-0.0,0.04104692255184458,,0.0
2024-02-26,-0.015390874684903251,32527221461,0,0.0,0.0,-0.0,0.015390874684903251,,0.0
2024-02-05,1.8712993205671413,32527222047,2,,0.0,0.0,0.12870067943285868,0.06435033971642934,
2024-02-12,1.8826304325460663,32527222047,1,,0.0,0.0,0.8826304325460663,0.8826304325460663,
2024-02-19,1.4872795016599176,32527222047,1,,0.0,0.0,0.4872795016599176,0.4872795016599176,
2024-02-26,1.4416719193899405,32527222047,0,0.0,0.0,0.0,1.4416719193899405,,0.0
2024-02-05,0.056370284253187575,32527222347,0,0.0,0.0,0.0,0.056370284253187575,,0.0
2024-02-12,0.4349220204214759,32527222347,0,0.0,0.0,0.0,0.4349220204214759,,0.0
2024-02-19,0.5295619096284769,32527222347,0,0.0,0.0,0.0,0.5295619096284769,,0.0
2024-02-26,0.31243159039244245,32527222347,0,0.0,0.0,0.0,0.31243159039244245,,0.0
2024-02-05,-0.007122991611786908,3252722291,0,0.0,0.0,-0.0,0.007122991611786908,,0.0
2024-02-12,0.05993759913774868,3252722291,0,0.0,0.0,0.0,0.05993759913774868,,0.0
2024-02-19,0.1771596637875418,3252722291,0,0.0,0.0,0.0,0.1771596637875418,,0.0
2024-02-26,0.21702093142448942,3252722291,0,0.0,0.0,0.0,0.21702093142448942,,0.0
2024-02-05,0.8750452321922845,32643461542,1,,0.0,0.0,0.12495476780771553,0.12495476780771553,
2024-02-12,0.3172478646505277,32643461542,0,0.0,0.0,0.0,0.3172478646505277,,0.0
2024-02-19,-0.19856301690076783,32643461542,0,0.0,0.0,-0.0,0.19856301690076783,,0.0
2024-02-26,-0.33488005813065325,32643461542,0,0.0,0.0,-0.0,0.33488005813065325,,0.0
2024-02-05,0.49917465364995756,32644385273,0,0.0,0.0,0.0,0.49917465364995756,,0.0
2024-02-12,0.21131652872040085,32644385273,1,,0.0,0.0,0.7886834712795991,0.7886834712795991,
2024-02-19,0.09286910985286936,32644385273,0,0.0,0.0,0.0,0.09286910985286936,,0.0
2024-02-26,0.07876209141628207,32644385273,0,0.0,0.0,0.0,0.07876209141628207,,0.0
2024-02-05,0.939359353808467,32644501966,0,,0.0,0.0,0.939359353808467,,
2024-02-12,0.7228198023193251,32644501966,0,0.0,0.0,0.0,0.7228198023193251,,0.0
2024-02-19,0.3980680195567515,32644501966,1,0.0,0.0,0.0,0.6019319804432486,0.6019319804432486,0.0
2024-02-26,0.2187905911740584,32644501966,1,,0.0,0.0,0.7812094088259416,0.7812094088259416,
2024-02-05,0.495571627690867,32644518750,0,0.0,0.0,0.0,0.495571627690867,,0.0
2024-02-12,0.6556308752211468,32644518750,0,0.0,0.0,0.0,0.6556308752211468,,0.0
2024-02-19,0.6547362560442803,32644518750,0,0.0,0.0,0.0,0.6547362560442803,,0.0
2024-02-26,0.5460136402854284,32644518750,0,0.0,0.0,0.0,0.5460136402854284,,0.0
2024-02-05,0.06841961395355817,32746043597,0,0.0,0.0,0.0,0.06841961395355817,,0.0
2024-02-12,0.09254461589081875,32746043597,0,0.0,0.0,0.0,0.09254461589081875,,0.0
2024-02-19,0.10079798278463789,32746043597,0,0.0,0.0,0.0,0.10079798278463789,,0.0
2024-02-26,0.11389448616276929,32746043597,0,0.0,0.0,0.0,0.11389448616276929,,0.0
2024-02-05,-0.2027461133599368,32812905448,0,0.0,0.0,-0.0,0.2027461133599368,,0.0
2024-02-12,-0.24384883913341543,32812905448,0,0.0,0.0,-0.0,0.24384883913341543,,0.0
2024-02-19,-0.01752375937186225,32812905448,0,0.0,0.0,-0.0,0.01752375937186225,,0.0
2024-02-26,0.27861141159338076,32812905448,0,0.0,0.0,0.0,0.27861141159338076,,0.0
2024-02-05,-0.01419865099470232,32815784212,0,0.0,0.0,-0.0,0.01419865099470232,,0.0
2024-02-12,-0.02355558428743751,32815784212,0,0.0,0.0,-0.0,0.02355558428743751,,0.0
2024-02-19,-0.021624496131449157,32815784212,0,0.0,0.0,-0.0,0.021624496131449157,,0.0
2024-02-26,-0.014279247521864956,32815784212,0,0.0,0.0,-0.0,0.014279247521864956,,0.0
2024-02-05,0.47067574330811435,37232337056,0,627.0,0.0,0.0,0.47067574330811435,,295.1136910541877
2024-02-12,0.2529507143327428,37232337056,0,0.0,0.0,0.0,0.2529507143327428,,0.0
2024-02-19,0.12987870730507922,37232337056,0,0.0,0.0,0.0,0.12987870730507922,,0.0
2024-02-26,0.09121768434750965,37232337056,0,0.0,0.0,0.0,0.09121768434750965,,0.0
2024-02-05,0.10181634472061117,42997339136,0,0.0,0.0,0.0,0.10181634472061117,,0.0
2024-02-12,0.06897395200460499,42997339136,0,0.0,0.0,0.0,0.06897395200460499,,0.0
2024-02-19,0.0097167878694574,42997339136,0,0.0,0.0,0.0,0.0097167878694574,,0.0
2024-02-26,0.017782716740649906,42997339136,0,0.0,0.0,0.0,0.017782716740649906,,0.0
2024-02-05,0.15592792201293473,42997343957,0,0.0,0.0,0.0,0.15592792201293473,,0.0
2024-02-12,0.0416273607489851,42997343957,0,0.0,0.0,0.0,0.0416273607489851,,0.0
2024-02-19,0.04301921056981989,42997343957,0,0.0,0.0,0.0,0.04301921056981989,,0.0
2024-02-26,0.12999695874153583,42997343957,0,0.0,0.0,0.0,0.12999695874153583,,0.0
2024-02-05,0.04135547497420157,42997346034,0,0.0,0.0,0.0,0.04135547497420157,,0.0
2024-02-12,0.05456000393747501,42997346034,0,0.0,0.0,0.0,0.05456000393747501,,0.0
2024-02-19,0.05665788381780656,42997346034,0,0.0,0.0,0.0,0.05665788381780656,,0.0
2024-02-26,0.056115375775402446,42997346034,0,0.0,0.0,0.0,0.056115375775402446,,0.0
2024-02-05,-0.015088537889213008,42997353572,0,0.0,0.0,-0.0,0.015088537889213008,,0.0
2024-02-12,0.019280080504924055,42997353572,0,0.0,0.0,0.0,0.019280080504924055,,0.0
2024-02-19,0.03287478590211139,42997353572,0,0.0,0.0,0.0,0.03287478590211139,,0.0
2024-02-26,0.016629652196769474,42997353572,0,0.0,0.0,0.0,0.016629652196769474,,0.0
2024-02-05,0.0013228164553142907,42997357738,0,0.0,0.0,0.0,0.0013228164553142907,,0.0
2024-02-12,0.008513057294551686,42997357738,0,0.0,0.0,0.0,0.008513057294551686,,0.0
2024-02-19,0.018970878164061344,42997357738,0,0.0,0.0,0.0,0.018970878164061344,,0.0
2024-02-26,0.021770324544270296,42997357738,0,0.0,0.0,0.0,0.021770324544270296,,0.0
2024-02-05,0.1660210709811139,42997360431,0,0.0,0.0,0.0,0.1660210709811139,,0.0
2024-02-12,0.08169680321285859,42997360431,0,0.0,0.0,0.0,0.08169680321285859,,0.0
2024-02-19,0.0015271829859889174,42997360431,0,0.0,0.0,0.0,0.0015271829859889174,,0.0
2024-02-26,-0.0029942278120436427,42997360431,0,0.0,0.0,-0.0,0.0029942278120436427,,0.0
2024-02-05,0.021818484368119676,4299736790,0,0.0,0.0,0.0,0.021818484368119676,,0.0
2024-02-12,0.030346608032441838,4299736790,0,0.0,0.0,0.0,0.030346608032441838,,0.0
2024-02-19,0.013135911944831116,4299736790,0,0.0,0.0,0.0,0.013135911944831116,,0.0
2024-02-26,-0.006759738916307635,4299736790,0,0.0,0.0,-0.0,0.006759738916307635,,0.0
2024-02-05,0.07977483683442035,42997372184,0,0.0,0.0,0.0,0.07977483683442035,,0.0
2024-02-12,0.12456194774533912,42997372184,0,0.0,0.0,0.0,0.12456194774533912,,0.0
2024-02-19,0.07156244444929487,42997372184,0,0.0,0.0,0.0,0.07156244444929487,,0.0
2024-02-26,0.0014502588426091867,42997372184,0,0.0,0.0,0.0,0.0014502588426091867,,0.0
2024-02-05,0.05662956764903693,42997374577,0,0.0,0.0,0.0,0.05662956764903693,,0.0
2024-02-12,-0.1684117990667935,42997374577,0,0.0,0.0,-0.0,0.1684117990667935,,0.0
2024-02-19,-0.024339936202925017,42997374577,0,0.0,0.0,-0.0,0.024339936202925017,,0.0
2024-02-26,0.3421218951429873,42997374577,0,0.0,0.0,0.0,0.3421218951429873,,0.0
2024-02-05,0.14727790051678075,42997385022,0,0.0,0.0,0.0,0.14727790051678075,,0.0
2024-02-12,0.23552847269448327,42997385022,0,0.0,0.0,0.0,0.23552847269448327,,0.0
2024-02-19,0.210497410350714,42997385022,0,0.0,0.0,0.0,0.210497410350714,,0.0
2024-02-26,0.17735584645137747,42997385022,0,0.0,0.0,0.0,0.17735584645137747,,0.0
2024-02-05,-0.3973345932630501,4299740219,0,0.0,0.0,-0.0,0.3973345932630501,,0.0
2024-02-12,1.4528889815823929,4299740219,0,0.0,0.0,0.0,1.4528889815823929,,0.0
2024-02-19,2.285357537882524,4299740219,0,0.0,0.0,0.0,2.285357537882524,,0.0
2024-02-26,1.4727168003283562,4299740219,0,0.0,0.0,0.0,1.4727168003283562,,0.0
2024-02-05,0.9268074530217398,42997420495,0,0.0,0.0,0.0,0.9268074530217398,,0.0
2024-02-12,1.104498810718788,42997420495,0,0.0,0.0,0.0,1.104498810718788,,0.0
2024-02-19,0.9408824322629559,42997420495,0,0.0,0.0,0.0,0.9408824322629559,,0.0
2024-02-26,0.7809936115817948,42997420495,0,0.0,0.0,0.0,0.7809936115817948,,0.0
2024-02-05,0.9113842010356067,42997421911,0,0.0,0.0,0.0,0.9113842010356067,,0.0
2024-02-12,0.6785525669144747,42997421911,0,0.0,0.0,0.0,0.6785525669144747,,0.0
2024-02-19,0.613294698311343,42997421911,0,0.0,0.0,0.0,0.613294698311343,,0.0
2024-02-26,0.8178194876611969,42997421911,0,0.0,0.0,0.0,0.8178194876611969,,0.0
2024-02-05,0.566612250503203,42997430687,0,0.0,0.0,0.0,0.566612250503203,,0.0
2024-02-12,0.8942171967331043,42997430687,0,0.0,0.0,0.0,0.8942171967331043,,0.0
2024-02-19,1.1285778111351785,42997430687,0,0.0,0.0,0.0,1.1285778111351785,,0.0
2024-02-26,0.9079995211998066,42997430687,0,0.0,0.0,0.0,0.9079995211998066,,0.0
2024-02-05,7.791194385534272,37342256451,10,,0.0,0.0,2.208805614465728,0.2208805614465728,
2024-02-12,8.082070447389931,37342256451,14,,0.0,0.0,5.917929552610069,0.42270925375786206,
2024-02-19,7.596974157467454,37342256451,9,,0.0,0.0,1.4030258425325464,0.15589176028139404,
2024-02-26,7.058145451261545,37342256451,12,,0.0,0.0,4.941854548738455,0.41182121239487124,
2024-02-05,14.759620623886867,37343374872,17,,0.0,0.0,2.2403793761131325,0.1317870221243019,
2024-02-12,16.922570348617633,37343374872,19,,0.0,0.0,2.077429651382367,0.1093384027043351,
2024-02-19,17.482230104628684,37343374872,23,,0.0,0.0,5.517769895371316,0.23990303892918766,
2024-02-26,16.06261211678545,37343374872,18,,0.0,0.0,1.9373878832145515,0.10763266017858619,
2024-02-05,16.094275218751697,37344189072,25,,0.0,0.0,8.905724781248303,0.3562289912499321,
2024-02-12,15.266211520164521,37344189072,26,,0.0,0.0,10.733788479835479,0.41283801845521073,
2024-02-19,13.849757317572204,37344189072,20,,0.0,0.0,6.1502426824277965,0.30751213412138984,
2024-02-26,13.598290826192205,37344189072,23,,0.0,0.0,9.401709173807795,0.4087699640785998,
2024-02-05,4.064539837416689,37344544280,0,0.0,0.0,0.0,4.064539837416689,,0.0
2024-02-12,2.6767980375744607,37344544280,0,0.0,0.0,0.0,2.6767980375744607,,0.0
2024-02-19,1.478838652496405,37344544280,0,0.0,0.0,0.0,1.478838652496405,,0.0
2024-02-26,1.3892409839503808,37344544280,0,0.0,0.0,0.0,1.3892409839503808,,0.0
2024-02-05,0.05949309987446941,38281454130,0,0.0,0.0,0.0,0.05949309987446941,,0.0
2024-02-12,0.037187690599468054,38281454130,0,0.0,0.0,0.0,0.037187690599468054,,0.0
2024-02-19,0.07956732978522996,38281454130,0,0.0,0.0,0.0,0.07956732978522996,,0.0
2024-02-26,0.1231192968565723,38281454130,0,0.0,0.0,0.0,0.1231192968565723,,0.0
2024-02-05,-0.023987714886822768,38282283940,0,0.0,0.0,-0.0,0.023987714886822768,,0.0
2024-02-12,-0.0378505805625863,38282283940,0,0.0,0.0,-0.0,0.0378505805625863,,0.0
2024-02-19,-0.006740592155095682,38282283940,0,0.0,0.0,-0.0,0.006740592155095682,,0.0
2024-02-26,0.025962310806488708,38282283940,0,0.0,0.0,0.0,0.025962310806488708,,0.0
2024-02-05,1.1669537738769393,38353593948,0,0.0,0.0,0.0,1.1669537738769393,,0.0
2024-02-12,0.11641445485239876,38353593948,0,0.0,0.0,0.0,0.11641445485239876,,0.0
2024-02-19,-0.46319185797963347,38353593948,0,0.0,0.0,-0.0,0.46319185797963347,,0.0
2024-02-26,-0.15814689375739754,38353593948,0,0.0,0.0,-0.0,0.15814689375739754,,0.0
2024-02-05,5.531585506496065,38354014830,11,,0.0,0.0,5.468414493503935,0.4971285903185395,
2024-02-12,7.3489140910821185,38354014830,11,,0.0,0.0,3.6510859089178815,0.3319169008107165,
2024-02-19,7.336615948955597,38354014830,16,,0.0,0.0,8.663384051044403,0.5414615031902752,
2024-02-26,5.495028688191201,38354014830,8,,0.0,0.0,2.5049713118087986,0.3131214139760998,
2024-02-05,3.9818563696365734,38354067981,3,,0.0,0.0,0.9818563696365734,0.3272854565455245,
2024-02-12,4.66205027659166,38354067981,6,,0.0,0.0,1.3379497234083404,0.22299162056805674,
2024-02-19,5.934153679573241,38354067981,5,,0.0,0.0,0.9341536795732406,0.1868307359146481,
2024-02-26,6.741963379840945,38354067981,9,,0.0,0.0,2.2580366201590554,0.2508929577954506,
2024-02-05,-0.005674041502180968,38354074222,0,0.0,0.0,-0.0,0.005674041502180968,,0.0
2024-02-12,-0.06461802328799565,38354074222,0,0.0,0.0,-0.0,0.06461802328799565,,0.0
2024-02-19,-0.036751505935511034,38354074222,0,0.0,0.0,-0.0,0.036751505935511034,,0.0
2024-02-26,0.08530033146164544,38354074222,0,0.0,0.0,0.0,0.08530033146164544,,0.0
2024-02-05,-0.02328285393849783,38598934876,0,0.0,0.0,-0.0,0.02328285393849783,,0.0
2024-02-12,-0.007043776981526532,38598934876,0,0.0,0.0,-0.0,0.007043776981526532,,0.0
2024-02-19,0.004582242951034793,38598934876,0,0.0,0.0,0.0,0.004582242951034793,,0.0
2024-02-26,-0.00705657466236197,38598934876,0,0.0,0.0,-0.0,0.00705657466236197,,0.0
2024-02-05,0.038014526038835664,38599735521,0,0.0,0.0,0.0,0.038014526038835664,,0.0
2024-02-12,0.05864535400487235,38599735521,0,0.0,0.0,0.0,0.05864535400487235,,0.0
2024-02-19,0.01528959036139721,38599735521,0,0.0,0.0,0.0,0.01528959036139721,,0.0
2024-02-26,-0.03900580608218283,38599735521,0,0.0,0.0,-0.0,0.03900580608218283,,0.0
2024-02-05,-0.000699549308041808,38675272223,0,0.0,0.0,-0.0,0.000699549308041808,,0.0
2024-02-12,0.06867717649579405,38675272223,0,0.0,0.0,0.0,0.06867717649579405,,0.0
2024-02-19,0.09969517941851125,38675272223,0,0.0,0.0,0.0,0.09969517941851125,,0.0
2024-02-26,0.06127882921005057,38675272223,0,0.0,0.0,0.0,0.06127882921005057,,0.0
2024-02-05,-0.011836578093298938,38676507640,0,0.0,0.0,-0.0,0.011836578093298938,,0.0
2024-02-12,0.04574100773803508,38676507640,0,0.0,0.0,0.0,0.04574100773803508,,0.0
2024-02-19,0.07651026452143779,38676507640,0,0.0,0.0,0.0,0.07651026452143779,,0.0
2024-02-26,0.061746013767303404,38676507640,0,0.0,0.0,0.0,0.061746013767303404,,0.0
2024-02-05,0.2293880950566134,38676661854,0,0.0,0.0,0.0,0.2293880950566134,,0.0
2024-02-12,0.12146149121318203,38676661854,0,0.0,0.0,0.0,0.12146149121318203,,0.0
2024-02-19,0.009388202392915601,38676661854,0,0.0,0.0,0.0,0.009388202392915601,,0.0
2024-02-26,0.010325916023655929,38676661854,0,0.0,0.0,0.0,0.010325916023655929,,0.0
2024-02-05,0.004766746208269723,38676704412,0,0.0,0.0,0.0,0.004766746208269723,,0.0
2024-02-12,0.054165094342817216,38676704412,0,0.0,0.0,0.0,0.054165094342817216,,0.0
2024-02-19,0.12891237866652694,38676704412,0,0.0,0.0,0.0,0.12891237866652694,,0.0
2024-02-26,0.15035312117443891,38676704412,0,0.0,0.0,0.0,0.15035312117443891,,0.0
2024-02-05,0.037913994430892106,38676726059,0,0.0,0.0,0.0,0.037913994430892106,,0.0
2024-02-12,0.004842931881210828,38676726059,0,0.0,0.0,0.0,0.004842931881210828,,0.0
2024-02-19,-0.014900016879892307,38676726059,0,0.0,0.0,-0.0,0.014900016879892307,,0.0
2024-02-26,0.008070049049711148,38676726059,0,0.0,0.0,0.0,0.008070049049711148,,0.0
2024-02-05,0.10714807959490352,38676919811,0,0.0,0.0,0.0,0.10714807959490352,,0.0
2024-02-12,0.09445060887697537,38676919811,0,0.0,0.0,0.0,0.09445060887697537,,0.0
2024-02-19,0.13484780031837656,38676919811,0,0.0,0.0,0.0,0.13484780031837656,,0.0
2024-02-26,0.17450843954899645,38676919811,0,0.0,0.0,0.0,0.17450843954899645,,0.0
2024-02-05,0.5819375260490114,38676944496,0,0.0,0.0,0.0,0.5819375260490114,,0.0
2024-02-12,0.5996175388913245,38676944496,0,0.0,0.0,0.0,0.5996175388913245,,0.0
2024-02-19,0.4945254391450816,38676944496,0,0.0,0.0,0.0,0.4945254391450816,,0.0
2024-02-26,0.40654446413124656,38676944496,0,0.0,0.0,0.0,0.40654446413124656,,0.0
2024-02-05,0.10132413666083684,38677029055,0,0.0,0.0,0.0,0.10132413666083684,,0.0
2024-02-12,0.1839642058198842,38677029055,0,0.0,0.0,0.0,0.1839642058198842,,0.0
2024-02-19,0.20651398651077213,38677029055,0,0.0,0.0,0.0,0.20651398651077213,,0.0
2024-02-26,0.1741558472770246,38677029055,0,0.0,0.0,0.0,0.1741558472770246,,0.0
2024-02-05,0.13631855600555337,38677032646,0,0.0,0.0,0.0,0.13631855600555337,,0.0
2024-02-12,0.16935016358315685,38677032646,0,0.0,0.0,0.0,0.16935016358315685,,0.0
2024-02-19,0.2030158129546148,38677032646,0,0.0,0.0,0.0,0.2030158129546148,,0.0
2024-02-26,0.2213119202935288,38677032646,0,0.0,0.0,0.0,0.2213119202935288,,0.0
2024-02-05,0.020714963805052333,38677051225,0,0.0,0.0,0.0,0.020714963805052333,,0.0
2024-02-12,0.16151216231492038,38677051225,0,0.0,0.0,0.0,0.16151216231492038,,0.0
2024-02-19,0.340251620878005,38677051225,0,0.0,0.0,0.0,0.340251620878005,,0.0
2024-02-26,0.43062096408807526,38677051225,0,0.0,0.0,0.0,0.43062096408807526,,0.0
2024-02-05,0.660717991366877,38677090284,0,0.0,0.0,0.0,0.660717991366877,,0.0
2024-02-12,0.568271806920555,38677090284,0,0.0,0.0,0.0,0.568271806920555,,0.0
2024-02-19,0.523052618190642,38677090284,0,0.0,0.0,0.0,0.523052618190642,,0.0
2024-02-26,0.5334028652531421,38677090284,0,0.0,0.0,0.0,0.5334028652531421,,0.0
2024-02-05,0.12005560181730901,38677235450,0,0.0,0.0,0.0,0.12005560181730901,,0.0
2024-02-12,0.20613072215320705,38677235450,0,0.0,0.0,0.0,0.20613072215320705,,0.0
2024-02-19,0.21965706510050864,38677235450,0,0.0,0.0,0.0,0.21965706510050864,,0.0
2024-02-26,0.20460407561603178,38677235450,0,0.0,0.0,0.0,0.20460407561603178,,0.0
2024-02-05,0.1621974175361607,38677320037,0,0.0,0.0,0.0,0.1621974175361607,,0.0
2024-02-12,0.1876238520676327,38677320037,0,0.0,0.0,0.0,0.1876238520676327,,0.0
2024-02-19,0.13909000838474314,38677320037,0,0.0,0.0,0.0,0.13909000838474314,,0.0
2024-02-26,0.05123739783757758,38677320037,0,0.0,0.0,0.0,0.05123739783757758,,0.0
2024-02-05,-0.007997637011950776,38677419399,0,0.0,0.0,-0.0,0.007997637011950776,,0.0
2024-02-12,0.0057081820703817395,38677419399,0,0.0,0.0,0.0,0.0057081820703817395,,0.0
2024-02-19,0.014792741844796412,38677419399,0,0.0,0.0,0.0,0.014792741844796412,,0.0
2024-02-26,0.009366820594329863,38677419399,0,0.0,0.0,0.0,0.009366820594329863,,0.0
2024-02-05,0.013174267374158558,38677459566,0,0.0,0.0,0.0,0.013174267374158558,,0.0
2024-02-12,0.007122263163490853,38677459566,0,0.0,0.0,0.0,0.007122263163490853,,0.0
2024-02-19,0.0026148377061677754,38677459566,0,0.0,0.0,0.0,0.0026148377061677754,,0.0
2024-02-26,0.0064183541435827544,38677459566,0,0.0,0.0,0.0,0.0064183541435827544,,0.0
2024-02-05,0.007306815870728019,3867746102,0,0.0,0.0,0.0,0.007306815870728019,,0.0
2024-02-12,0.03838230684958527,3867746102,0,0.0,0.0,0.0,0.03838230684958527,,0.0
2024-02-19,0.02908631654828587,3867746102,0,0.0,0.0,0.0,0.02908631654828587,,0.0
2024-02-26,-0.010621095684953855,3867746102,0,0.0,0.0,-0.0,0.010621095684953855,,0.0
2024-02-05,0.04388308801640052,38677463756,0,0.0,0.0,0.0,0.04388308801640052,,0.0
2024-02-12,0.02317748298580112,38677463756,0,0.0,0.0,0.0,0.02317748298580112,,0.0
2024-02-19,-0.0036814558079208692,38677463756,0,0.0,0.0,-0.0,0.0036814558079208692,,0.0
2024-02-26,0.0018064693773665597,38677463756,0,0.0,0.0,0.0,0.0018064693773665597,,0.0
2024-02-05,-0.04133100599837791,38677465824,0,0.0,0.0,-0.0,0.04133100599837791,,0.0
2024-02-12,0.07356158737459934,38677465824,0,0.0,0.0,0.0,0.07356158737459934,,0.0
2024-02-19,0.29251531785393514,38677465824,0,0.0,0.0,0.0,0.29251531785393514,,0.0
2024-02-26,0.3723767599435936,38677465824,0,0.0,0.0,0.0,0.3723767599435936,,0.0
2024-02-05,9.841175445150585,38781988859,5,,0.0,0.0,4.841175445150585,0.9682350890301169,
2024-02-12,7.0789762116364034,38781988859,0,0.0,0.0,0.0,7.0789762116364034,,0.0
2024-02-19,4.787440079082698,38781988859,0,0.0,0.0,0.0,4.787440079082698,,0.0
2024-02-26,3.738617124016514,38781988859,0,0.0,0.0,0.0,3.738617124016514,,0.0
